onset	duration	Subject	sample	trial_type	response_time	stimulus	run
61.078	5	42	2519758	selfRoleBlock	2.963	challenges others' authority in the group	4
72.087	5	42	2530767	selfRoleBlock	2.725	entertains the group	4
81.105	5	42	2539785	selfRoleBlock	3.288	helps people with physically demanding tasks	4
92.122	5	42	2550802	selfRoleBlock	3.053	keeps the group from dangerous or risky ventures	4
103.131	5	42	2561811	friendRoleBlock	2.281	hoards the group's resources for the future	4
112.139	5	42	2570819	friendRoleBlock	2.023	cleans and tidies up after others	4
119.157	5	42	2577837	friendRoleBlock	1.389	keeps the group from dangerous or risky ventures	4
130.174	5	42	2588854	friendRoleBlock	2.212	helps others find their aspirations	4
139.183	5	42	2597863	friendRoleBlock	1.877	entertains the group	4
154.192	5	42	2612872	friendTraitBlock	2.371	"perverse, having unhealthy habits"	4
163.2	5	42	2621880	friendTraitBlock	3.006	happy and cheerful	4
172.218	5	42	2630898	friendTraitBlock	2.472	unsatisfied with the way things are	4
183.227	5	42	2641907	friendTraitBlock	1.787	"prone to boredom, listless"	4
194.244	5	42	2652924	friendTraitBlock	2.897	"careful about doing things the right way, meticulous"	4
205.253	5	42	2663933	friendRoleBlock	2.984	shames group members for their mistakes	4
214.261	5	42	2672941	friendRoleBlock	2.178	attacks others who harm the group	4
221.27	5	42	2679950	friendRoleBlock	2.446	challenges the group's beliefs	4
232.287	5	42	2690967	friendRoleBlock	2.927	excludes unpopular or unwanted others from the group	4
243.305	5	42	2701985	friendRoleBlock	3.046	counsels others in difficult life decisions	4
256.314	5	42	2714994	friendTraitBlock	2.208	"cooperative, enjoying working with others"	4
267.323	5	42	2726003	friendTraitBlock	1.755	gets nervous and anxious easily	4
274.331	5	42	2733011	friendTraitBlock	1.662	cold and aloof	4
283.348	5	42	2742028	friendTraitBlock	1.648	"artistic, appreciating aesthetics"	4
292.366	5	42	2751046	friendTraitBlock	3.135	perseverant until the task is finished	4
307.375	5	42	2766055	selfGroupBlock	1.505	Middle Eastern	4
314.383	5	42	2773063	selfGroupBlock	0.962	Asian	4
323.392	5	42	2782072	selfGroupBlock	1.366	Canadians	4
334.401	5	42	2793081	selfGroupBlock	1.56	stoners	4
345.41	5	42	2804090	selfGroupBlock	1.607	men	4
358.419	5	42	2817099	friendGroupBlock	2.102	stoners	4
367.428	5	42	2826108	friendGroupBlock	1.397	women	4
376.437	5	42	2835117	friendGroupBlock	1.561	humanities majors	4
387.446	5	42	2846126	friendGroupBlock	1.844	conservatives	4
398.454	5	42	2857134	friendGroupBlock	1.405	students	4
409.463	5	42	2868143	selfRoleBlock	2.362	deceives others in the group for amusement or pleasure	4
418.472	5	42	2877152	selfRoleBlock	1.239	throws parties for the group	4
427.481	5	42	2886161	selfRoleBlock	3.096	asks questions when the group is confused	4
438.49	5	42	2897170	selfRoleBlock	2.092	divides up and assigns others to tasks	4
449.499	5	42	2908179	selfRoleBlock	3.131	leads the group	4
460.508	5	42	2919188	selfTraitBlock	2.253	"spontaneous, adventuresome"	4
469.517	5	42	2928197	selfTraitBlock	2.212	"jealous, petty"	4
478.525	5	42	2937205	selfTraitBlock	1.508	"trustworthy, faithful"	4
489.543	5	42	2948223	selfTraitBlock	2.498	"careful about doing things the right way, meticulous"	4
500.551	5	42	2959231	selfTraitBlock	2.529	"hurried, impatient"	4
1.001	5	43	991462	selfGroupBlock	2.614	Black	1
10.01	5	43	1000471	selfGroupBlock	2.731	conservatives	1
17.018	5	43	1007479	selfGroupBlock	1.674	humanities majors	1
26.027	5	43	1016488	selfGroupBlock	1.142	Jewish	1
37.036	5	43	1027497	selfGroupBlock	1.751	nerds	1
52.045	5	43	1042506	friendTraitBlock	4.539	"persuasive, articulate and even eloquent"	1
63.054	5	43	1053515	friendTraitBlock	3.09	"hurried, impatient"	1
72.071	5	43	1062532	friendTraitBlock	2.589	"sentimental and sensitive, experiencing emotions strongly"	1
83.088	5	43	1073549	friendTraitBlock	4.348	"unathletic, weak, or physically limited in some fashion"	1
92.097	5	43	1082558	friendTraitBlock	2.543	"blunt, no-nonsense"	1
103.106	5	43	1093567	friendGroupBlock	2.539	liberals	1
114.115	5	43	1104576	friendGroupBlock	1.515	students	1
123.124	5	43	1113585	friendGroupBlock	1.662	Asian	1
134.133	5	43	1124594	friendGroupBlock	0.937	nerds	1
143.141	5	43	1133602	friendGroupBlock	1.419	Canadians	1
154.15	5	43	1144611	selfTraitBlock	4.561	perseverant until the task is finished	1
161.159	5	43	1151620	selfTraitBlock	1.923	"depressed, blue"	1
172.168	5	43	1162629	selfTraitBlock	1.856	"passionate, opinionated"	1
181.177	5	43	1171638	selfTraitBlock	2.692	arrogant or full of themselves	1
192.186	5	43	1182647	selfTraitBlock	1.868	"dull, unintelligent"	1
205.195	5	43	1195656	friendRoleBlock	2.848	hoards the group's resources for the future	1
212.212	5	43	1202673	friendRoleBlock	2.506	gives others in the group false hope	1
223.221	5	43	1213682	friendRoleBlock	2.535	engages others to be active and fit	1
232.238	5	43	1222699	friendRoleBlock	2.644	finds new opportunities for the group	1
243.247	5	43	1233708	friendRoleBlock	3.188	helps others find their aspirations	1
256.256	5	43	1246717	selfRoleBlock	3.483	loosens up the group	1
265.265	5	43	1255726	selfRoleBlock	1.623	shares study notes with others	1
272.282	5	43	1262743	selfRoleBlock	3.467	lets others in the group take advantage of them	1
281.29	5	43	1271751	selfRoleBlock	2.535	gives others in the group false hope	1
292.308	5	43	1282769	selfRoleBlock	3.849	keeps the group from dangerous or risky ventures	1
307.317	5	43	1297778	selfRoleBlock	2.462	discovers new knowledge for the group	1
316.326	5	43	1306787	selfRoleBlock	1.764	divides up and assigns others to tasks	1
325.343	5	43	1315804	selfRoleBlock	2.911	excludes unpopular or unwanted others from the group	1
336.352	5	43	1326813	selfRoleBlock	3.063	reminds others of their obligations	1
343.36	5	43	1333821	selfRoleBlock	1.544	tutors others in the group	1
358.369	5	43	1348830	friendTraitBlock	2.985	"dull, unintelligent"	1
369.387	5	43	1359848	friendTraitBlock	1.655	"artistic, appreciating aesthetics"	1
376.395	5	43	1366856	friendTraitBlock	2.501	"relaxed, handles stress well"	1
385.404	5	43	1375865	friendTraitBlock	2.773	"prone to boredom, listless"	1
396.413	5	43	1386874	friendTraitBlock	1.561	"promiscuous, sleeping around a lot"	1
409.422	5	43	1399883	selfTraitBlock	2.502	"eminent, popular, and captivating"	1
416.431	5	43	1406892	selfTraitBlock	2.67	considerate and kind	1
427.44	5	43	1417901	selfTraitBlock	1.632	happy and cheerful	1
438.449	5	43	1428910	selfTraitBlock	2.469	"callous, caring little for others"	1
447.457	5	43	1437918	selfTraitBlock	1.344	clever and cunning	1
460.466	5	43	1450927	friendRoleBlock	2.981	throws parties for the group	1
467.483	5	43	1457944	friendRoleBlock	2.087	deceives others in the group for amusement or pleasure	1
478.501	5	43	1468962	friendRoleBlock	2.01	helps others find romantic partners	1
487.51	5	43	1477971	friendRoleBlock	3.143	keeps others on schedule	1
496.527	5	43	1486988	friendRoleBlock	1.621	shares gossip with the group	1
1	5	43	1635787	friendTraitBlock	1.983	arrogant or full of themselves	2
8.009	5	43	1642796	friendTraitBlock	1.573	reckless and impulsive	2
19.018	5	43	1653805	friendTraitBlock	1.613	hedonistic and pleasure seeking	2
28.027	5	43	1662814	friendTraitBlock	1.687	"callous, caring little for others"	2
37.035	5	43	1671822	friendTraitBlock	2.18	apathetic or indifferent	2
52.044	5	43	1686831	friendTraitBlock	1.533	"passionate, opinionated"	2
61.053	5	43	1695840	friendTraitBlock	1.016	"depressed, blue"	2
70.062	5	43	1704849	friendTraitBlock	1.284	"jealous, petty"	2
81.071	5	43	1715858	friendTraitBlock	1.625	"confident, secure in themselves"	2
88.08	5	43	1722867	friendTraitBlock	1.757	gets nervous and anxious easily	2
103.089	5	43	1737876	selfRoleBlock	3.067	shames group members for their mistakes	2
110.106	5	43	1744893	selfRoleBlock	2.412	hoards the group's resources for the future	2
121.115	5	43	1755902	selfRoleBlock	1.77	throws parties for the group	2
130.132	5	43	1764919	selfRoleBlock	2.435	provides emotional support to the group	2
141.141	5	43	1775928	selfRoleBlock	1.525	resolves conflicts in the group	2
154.15	5	43	1788937	selfTraitBlock	1.954	"emotionally needy, craving affirmation or attention"	2
163.159	5	43	1797946	selfTraitBlock	2.255	"relaxed, handles stress well"	2
170.167	5	43	1804954	selfTraitBlock	2.726	cold and aloof	2
181.185	5	43	1815972	selfTraitBlock	3.476	"perverse, having unhealthy habits"	2
192.193	5	43	1826980	selfTraitBlock	1.279	romantic or charming	2
205.202	5	43	1839989	selfRoleBlock	2.66	deceives others in the group for amusement or pleasure	2
212.211	5	43	1846998	selfRoleBlock	1.653	creates rules for the group	2
221.22	5	43	1856007	selfRoleBlock	3.266	counsels others in difficult life decisions	2
232.229	5	43	1867016	selfRoleBlock	2.365	attacks others who harm the group	2
243.238	5	43	1878025	selfRoleBlock	3.816	maintains the group's traditions and rituals	2
256.247	5	43	1891034	selfTraitBlock	2.818	unsatisfied with the way things are	2
263.256	5	43	1898043	selfTraitBlock	1.282	reckless and impulsive	2
274.264	5	43	1909051	selfTraitBlock	1.326	gets nervous and anxious easily	2
285.273	5	43	1920060	selfTraitBlock	2.733	"cooperative, enjoying working with others"	2
294.282	5	43	1929069	selfTraitBlock	1.451	"promiscuous, sleeping around a lot"	2
307.291	5	43	1942078	selfGroupBlock	2.146	Buddhists	2
316.3	5	43	1951087	selfGroupBlock	1.289	White	2
327.309	5	43	1962096	selfGroupBlock	2.092	Middle Eastern	2
338.318	5	43	1973105	selfGroupBlock	1.482	stoners	2
345.327	5	43	1980114	selfGroupBlock	2.132	hipsters	2
358.336	5	43	1993123	friendRoleBlock	3.273	cleans and tidies up after others	2
367.353	5	43	2002140	friendRoleBlock	1.892	counsels others in difficult life decisions	2
374.361	5	43	2009148	friendRoleBlock	2.87	challenges the group's beliefs	2
385.379	5	43	2020166	friendRoleBlock	3.312	advises the group on strategy in competitions and games	2
394.396	5	43	2029183	friendRoleBlock	2.101	shames group members for their mistakes	2
409.405	5	43	2044192	friendGroupBlock	2.143	fraternity or sorority members	2
420.414	5	43	2055201	friendGroupBlock	1.765	commuter students	2
429.423	5	43	2064210	friendGroupBlock	1.361	hipsters	2
436.431	5	43	2071218	friendGroupBlock	3.271	conservatives	2
447.44	5	43	2082227	friendGroupBlock	1.18	men	2
460.449	5	43	2095236	friendRoleBlock	4.744	challenges others' authority in the group	2
471.467	5	43	2106254	friendRoleBlock	2.271	reminds others of their obligations	2
478.484	5	43	2113271	friendRoleBlock	2.184	motivates others to a common goal	2
489.501	5	43	2124288	friendRoleBlock	2.255	barters with others on behalf of the group	2
498.518	5	43	2133305	friendRoleBlock	1.868	provides emotional support to the group	2
1.001	5	43	2224602	selfRoleBlock	2.506	ensures others follow the group's rules	3
12.018	5	43	2235619	selfRoleBlock	1.973	organizes and coordinates the group's plans	3
21.027	5	43	2244628	selfRoleBlock	2.787	asks questions when the group is confused	3
28.044	5	43	2251645	selfRoleBlock	3.557	ensures others in the group act morally	3
39.053	5	43	2262654	selfRoleBlock	2.689	keeps others on schedule	3
52.062	5	43	2275663	selfGroupBlock	1.908	commuter students	3
61.07	5	43	2284671	selfGroupBlock	1.179	Christians	3
70.079	5	43	2293680	selfGroupBlock	1.094	liberals	3
81.088	5	43	2304689	selfGroupBlock	2.428	fraternity or sorority members	3
88.097	5	43	2311698	selfGroupBlock	0.784	students	3
103.106	5	43	2326707	friendRoleBlock	1.818	entertains the group	3
114.115	5	43	2337716	friendRoleBlock	1.885	ensures others in the group act morally	3
125.132	5	43	2348733	friendRoleBlock	2.249	maintains the group's traditions and rituals	3
134.149	5	43	2357750	friendRoleBlock	2.853	helps people with physically demanding tasks	3
143.167	5	43	2366768	friendRoleBlock	3.48	asks questions when the group is confused	3
154.175	5	43	2377776	friendGroupBlock	1.531	Christians	3
165.184	5	43	2388785	friendGroupBlock	1.784	Black	3
174.193	5	43	2397794	friendGroupBlock	0.74	Buddhists	3
181.202	5	43	2404803	friendGroupBlock	1.18	Middle Eastern	3
192.211	5	43	2415812	friendGroupBlock	0.831	Jewish	3
205.22	5	43	2428821	friendTraitBlock	2.284	"emotionally needy, craving affirmation or attention"	3
216.229	5	43	2439830	friendTraitBlock	1.249	cold and aloof	3
223.238	5	43	2446839	friendTraitBlock	3.836	greedy or power-hungry	3
234.255	5	43	2457856	friendTraitBlock	2.424	"perverse, having unhealthy habits"	3
243.264	5	43	2466865	friendTraitBlock	2.364	finds fault with others	3
256.273	5	43	2479874	friendTraitBlock	2.671	"trustworthy, faithful"	3
263.281	5	43	2486882	friendTraitBlock	2.485	healthy and fit	3
274.29	5	43	2497891	friendTraitBlock	1.54	"compliant, submissive"	3
285.299	5	43	2508900	friendTraitBlock	1.201	romantic or charming	3
294.308	5	43	2517909	friendTraitBlock	1.656	"outgoing, sociable"	3
307.317	5	43	2530918	friendRoleBlock	3.829	organizes and coordinates the group's plans	3
316.326	5	43	2539927	friendRoleBlock	1.997	resolves conflicts in the group	3
325.335	5	43	2548936	friendRoleBlock	3.867	divides up and assigns others to tasks	3
336.344	5	43	2559945	friendRoleBlock	2.14	tutors others in the group	3
343.361	5	43	2566962	friendRoleBlock	2.438	challenges the morals and norms of the group	3
358.37	5	43	2581971	selfTraitBlock	1.747	"brave, courageous"	3
367.379	5	43	2590980	selfTraitBlock	3.042	"trustworthy, faithful"	3
376.387	5	43	2599988	selfTraitBlock	1.458	"prone to boredom, listless"	3
383.396	5	43	2606997	selfTraitBlock	1.163	"confident, secure in themselves"	3
394.413	5	43	2618014	selfTraitBlock	3.793	"unathletic, weak, or physically limited in some fashion"	3
409.423	5	43	2633024	selfRoleBlock	3.227	helps people with physically demanding tasks	3
420.431	5	43	2644032	selfRoleBlock	2.035	motivates others to a common goal	3
431.449	5	43	2655050	selfRoleBlock	1.812	challenges others' authority in the group	3
440.466	5	43	2664067	selfRoleBlock	1.739	advises the group on strategy in competitions and games	3
447.475	5	43	2671076	selfRoleBlock	2.766	leads the group	3
460.484	5	43	2684085	selfTraitBlock	1.218	"jealous, petty"	3
469.501	5	43	2693102	selfTraitBlock	1.117	"persuasive, articulate and even eloquent"	3
480.51	5	43	2704111	selfTraitBlock	1.337	"outgoing, sociable"	3
491.519	5	43	2715120	selfTraitBlock	4	apathetic or indifferent	3
498.527	5	43	2722128	selfTraitBlock	0.996	"blunt, no-nonsense"	3
1.001	5	43	2811700	friendRoleBlock	2.097	excludes unpopular or unwanted others from the group	4
8.018	5	43	2818717	friendRoleBlock	2.443	attacks others who harm the group	4
17.027	5	43	2827726	friendRoleBlock	1.626	loosens up the group	4
26.035	5	43	2836734	friendRoleBlock	1.727	leads the group	4
37.053	5	43	2847752	friendRoleBlock	1.505	discovers new knowledge for the group	4
52.062	5	43	2862761	selfTraitBlock	2.85	"compliant, submissive"	4
61.079	5	43	2871778	selfTraitBlock	3.627	"sentimental and sensitive, experiencing emotions strongly"	4
72.088	5	43	2882787	selfTraitBlock	1.395	hedonistic and pleasure seeking	4
79.097	5	43	2889796	selfTraitBlock	1.37	greedy or power-hungry	4
90.105	5	43	2900804	selfTraitBlock	2.499	"artistic, appreciating aesthetics"	4
103.115	5	43	2913814	friendGroupBlock	1.943	women	4
114.123	5	43	2924822	friendGroupBlock	1.06	stoners	4
123.132	5	43	2933831	friendGroupBlock	1.251	Muslims	4
130.141	5	43	2940840	friendGroupBlock	1.609	humanities majors	4
141.15	5	43	2951849	friendGroupBlock	1.075	White	4
154.159	5	43	2964858	friendTraitBlock	2.365	considerate and kind	4
165.176	5	43	2975875	friendTraitBlock	2.777	"careful about doing things the right way, meticulous"	4
174.185	5	43	2984884	friendTraitBlock	3.406	"eminent, popular, and captivating"	4
181.194	5	43	2991893	friendTraitBlock	2.135	clever and cunning	4
190.202	5	43	3000901	friendTraitBlock	1.686	"brave, courageous"	4
205.212	5	43	3015911	selfTraitBlock	2.176	healthy and fit	4
214.22	5	43	3024919	selfTraitBlock	1.035	"hurried, impatient"	4
221.229	5	43	3031928	selfTraitBlock	0.972	"spontaneous, adventuresome"	4
232.238	5	43	3042937	selfTraitBlock	1.274	finds fault with others	4
243.255	5	43	3053954	selfTraitBlock	1.228	"careful about doing things the right way, meticulous"	4
256.264	5	43	3066963	selfRoleBlock	2.552	cleans and tidies up after others	4
267.273	5	43	3077972	selfRoleBlock	2.182	helps others find their aspirations	4
276.282	5	43	3086981	selfRoleBlock	1.075	finds new opportunities for the group	4
285.291	5	43	3095990	selfRoleBlock	1.534	barters with others on behalf of the group	4
292.308	5	43	3103007	selfRoleBlock	1.484	challenges the morals and norms of the group	4
307.317	5	43	3118016	selfGroupBlock	1.741	Muslims	4
318.326	5	43	3129025	selfGroupBlock	1.157	Asian	4
327.335	5	43	3138034	selfGroupBlock	1.194	Canadians	4
338.344	5	43	3149043	selfGroupBlock	1.027	men	4
347.352	5	43	3158051	selfGroupBlock	0.716	women	4
358.361	5	43	3169060	friendRoleBlock	2.474	shares study notes with others	4
