Subject	onset	duration	sample	trial_type	response_time	stimulus	run
42	174.184	5	2047700	friendTraitBlock	3.061	sentimental and sensitive, experiencing emotions strongly	3
42	183.193	5	2056709	friendTraitBlock	1.685	greedy or power-hungry	3
42	194.202	5	2067718	friendTraitBlock	2.096	healthy and fit	3
42	205.211	5	2078727	selfTraitBlock	1.534	cold and aloof	3
42	216.22	5	2089736	selfTraitBlock	2.756	considerate and kind	3
42	223.229	5	2096745	selfTraitBlock	2.208	perseverant until the task is finished	3
42	232.237	5	2105753	selfTraitBlock	2.18	callous, caring little for others	3
42	243.255	5	2116771	selfTraitBlock	2.451	sentimental and sensitive, experiencing emotions strongly	3
42	256.264	5	2129780	friendTraitBlock	2.353	compliant, submissive	3
42	267.273	5	2140789	friendTraitBlock	1.758	relaxed, handles stress well	3
42	278.282	5	2151798	friendTraitBlock	1.92	romantic or charming	3
42	287.29	5	2160806	friendTraitBlock	1.994	clever and cunning	3
42	296.299	5	2169815	friendTraitBlock	2.417	outgoing, sociable	3
42	307.308	5	2180824	friendRoleBlock	2.589	reminds others of their obligations	3
42	318.317	5	2191833	friendRoleBlock	1.665	keeps others on schedule	3
42	325.326	5	2198842	friendRoleBlock	1.951	tutors others in the group	3
42	336.335	5	2209851	friendRoleBlock	2.027	resolves conflicts in the group	3
42	345.352	5	2218868	friendRoleBlock	2.465	challenges others' authority in the group	3
42	358.361	5	2231877	selfRoleBlock	2.013	provides emotional support to the group	3
42	367.378	5	2240894	selfRoleBlock	2.903	counsels others in difficult life decisions	3
42	378.387	5	2251903	selfRoleBlock	3.054	hoards the group's resources for the future	3
42	389.396	5	2262912	selfRoleBlock	2.728	discovers new knowledge for the group	3
42	396.413	5	2269929	selfRoleBlock	3.433	advises the group on strategy in competitions and games	3
42	409.422	5	2282938	selfGroupBlock	1.592	Black	3
42	418.431	5	2291947	selfGroupBlock	1.057	Buddhists	3
42	429.439	5	2302955	selfGroupBlock	1.188	women	3
42	440.448	5	2313964	selfGroupBlock	2.505	conservatives	3
42	447.457	5	2320973	selfGroupBlock	2.421	liberals	3
42	460.466	5	2333982	friendGroupBlock	2.06	liberals	3
42	471.475	5	2344991	friendGroupBlock	1.463	hipsters	3
42	482.484	5	2356000	friendGroupBlock	1.483	men	3
42	491.493	5	2365009	friendGroupBlock	1.184	White	3
42	500.501	5	2374017	friendGroupBlock	1.043	Asian	3
42	1	5	2459680	selfTraitBlock	1.738	brave, courageous	4
42	10.009	5	2468689	selfTraitBlock	1.856	promiscuous, sleeping around a lot	4
42	21.018	5	2479698	selfTraitBlock	1.727	healthy and fit	4
42	32.035	5	2490715	selfTraitBlock	2.879	unathletic, weak, or physically limited in some fashion	4
42	41.052	5	2499732	selfTraitBlock	2.048	arrogant or full of themselves	4
42	52.061	5	2510741	selfRoleBlock	2.641	loosens up the group	4
42	61.078	5	2519758	selfRoleBlock	2.963	challenges others' authority in the group	4
42	72.087	5	2530767	selfRoleBlock	2.725	entertains the group	4
42	81.105	5	2539785	selfRoleBlock	3.288	helps people with physically demanding tasks	4
42	92.122	5	2550802	selfRoleBlock	3.053	keeps the group from dangerous or risky ventures	4
42	103.131	5	2561811	friendRoleBlock	2.281	hoards the group's resources for the future	4
42	112.139	5	2570819	friendRoleBlock	2.023	cleans and tidies up after others	4
42	119.157	5	2577837	friendRoleBlock	1.389	keeps the group from dangerous or risky ventures	4
42	130.174	5	2588854	friendRoleBlock	2.212	helps others find their aspirations	4
42	139.183	5	2597863	friendRoleBlock	1.877	entertains the group	4
42	154.192	5	2612872	friendTraitBlock	2.371	perverse, having unhealthy habits	4
42	163.2	5	2621880	friendTraitBlock	3.006	happy and cheerful	4
42	172.218	5	2630898	friendTraitBlock	2.472	unsatisfied with the way things are	4
42	183.227	5	2641907	friendTraitBlock	1.787	prone to boredom, listless	4
42	194.244	5	2652924	friendTraitBlock	2.897	careful about doing things the right way, meticulous	4
42	205.253	5	2663933	friendRoleBlock	2.984	shames group members for their mistakes	4
42	214.261	5	2672941	friendRoleBlock	2.178	attacks others who harm the group	4
42	221.27	5	2679950	friendRoleBlock	2.446	challenges the group's beliefs	4
42	232.287	5	2690967	friendRoleBlock	2.927	excludes unpopular or unwanted others from the group	4
42	243.305	5	2701985	friendRoleBlock	3.046	counsels others in difficult life decisions	4
42	256.314	5	2714994	friendTraitBlock	2.208	cooperative, enjoying working with others	4
42	267.323	5	2726003	friendTraitBlock	1.755	gets nervous and anxious easily	4
42	274.331	5	2733011	friendTraitBlock	1.662	cold and aloof	4
42	283.348	5	2742028	friendTraitBlock	1.648	artistic, appreciating aesthetics	4
42	292.366	5	2751046	friendTraitBlock	3.135	perseverant until the task is finished	4
42	307.375	5	2766055	selfGroupBlock	1.505	Middle Eastern	4
42	314.383	5	2773063	selfGroupBlock	0.962	Asian	4
42	323.392	5	2782072	selfGroupBlock	1.366	Canadians	4
42	334.401	5	2793081	selfGroupBlock	1.56	stoners	4
42	345.41	5	2804090	selfGroupBlock	1.607	men	4
42	358.419	5	2817099	friendGroupBlock	2.102	stoners	4
42	367.428	5	2826108	friendGroupBlock	1.397	women	4
42	376.437	5	2835117	friendGroupBlock	1.561	humanities majors	4
42	387.446	5	2846126	friendGroupBlock	1.844	conservatives	4
42	398.454	5	2857134	friendGroupBlock	1.405	students	4
42	409.463	5	2868143	selfRoleBlock	2.362	deceives others in the group for amusement or pleasure	4
42	418.472	5	2877152	selfRoleBlock	1.239	throws parties for the group	4
42	427.481	5	2886161	selfRoleBlock	3.096	asks questions when the group is confused	4
42	438.49	5	2897170	selfRoleBlock	2.092	divides up and assigns others to tasks	4
42	449.499	5	2908179	selfRoleBlock	3.131	leads the group	4
42	460.508	5	2919188	selfTraitBlock	2.253	spontaneous, adventuresome	4
42	469.517	5	2928197	selfTraitBlock	2.212	jealous, petty	4
42	478.525	5	2937205	selfTraitBlock	1.508	trustworthy, faithful	4
42	489.543	5	2948223	selfTraitBlock	2.498	careful about doing things the right way, meticulous	4
42	500.551	5	2959231	selfTraitBlock	2.529	hurried, impatient	4
43	1.001	5	991462	selfGroupBlock	2.614	Black	1
43	10.01	5	1000471	selfGroupBlock	2.731	conservatives	1
43	17.018	5	1007479	selfGroupBlock	1.674	humanities majors	1
43	26.027	5	1016488	selfGroupBlock	1.142	Jewish	1
43	37.036	5	1027497	selfGroupBlock	1.751	nerds	1
43	52.045	5	1042506	friendTraitBlock	4.539	persuasive, articulate and even eloquent	1
43	63.054	5	1053515	friendTraitBlock	3.09	hurried, impatient	1
43	72.071	5	1062532	friendTraitBlock	2.589	sentimental and sensitive, experiencing emotions strongly	1
43	83.088	5	1073549	friendTraitBlock	4.348	unathletic, weak, or physically limited in some fashion	1
43	92.097	5	1082558	friendTraitBlock	2.543	blunt, no-nonsense	1
43	103.106	5	1093567	friendGroupBlock	2.539	liberals	1
43	114.115	5	1104576	friendGroupBlock	1.515	students	1
43	123.124	5	1113585	friendGroupBlock	1.662	Asian	1
43	134.133	5	1124594	friendGroupBlock	0.937	nerds	1
43	143.141	5	1133602	friendGroupBlock	1.419	Canadians	1
43	154.15	5	1144611	selfTraitBlock	4.561	perseverant until the task is finished	1
43	161.159	5	1151620	selfTraitBlock	1.923	depressed, blue	1
43	172.168	5	1162629	selfTraitBlock	1.856	passionate, opinionated	1
43	181.177	5	1171638	selfTraitBlock	2.692	arrogant or full of themselves	1
43	192.186	5	1182647	selfTraitBlock	1.868	dull, unintelligent	1
43	205.195	5	1195656	friendRoleBlock	2.848	hoards the group's resources for the future	1
43	212.212	5	1202673	friendRoleBlock	2.506	gives others in the group false hope	1
43	223.221	5	1213682	friendRoleBlock	2.535	engages others to be active and fit	1
43	232.238	5	1222699	friendRoleBlock	2.644	finds new opportunities for the group	1
43	243.247	5	1233708	friendRoleBlock	3.188	helps others find their aspirations	1
43	256.256	5	1246717	selfRoleBlock	3.483	loosens up the group	1
43	265.265	5	1255726	selfRoleBlock	1.623	shares study notes with others	1
43	272.282	5	1262743	selfRoleBlock	3.467	lets others in the group take advantage of them	1
43	281.29	5	1271751	selfRoleBlock	2.535	gives others in the group false hope	1
43	292.308	5	1282769	selfRoleBlock	3.849	keeps the group from dangerous or risky ventures	1
43	307.317	5	1297778	selfRoleBlock	2.462	discovers new knowledge for the group	1
43	316.326	5	1306787	selfRoleBlock	1.764	divides up and assigns others to tasks	1
43	325.343	5	1315804	selfRoleBlock	2.911	excludes unpopular or unwanted others from the group	1
43	336.352	5	1326813	selfRoleBlock	3.063	reminds others of their obligations	1
43	343.36	5	1333821	selfRoleBlock	1.544	tutors others in the group	1
43	358.369	5	1348830	friendTraitBlock	2.985	dull, unintelligent	1
43	369.387	5	1359848	friendTraitBlock	1.655	artistic, appreciating aesthetics	1
43	376.395	5	1366856	friendTraitBlock	2.501	relaxed, handles stress well	1
43	385.404	5	1375865	friendTraitBlock	2.773	prone to boredom, listless	1
43	396.413	5	1386874	friendTraitBlock	1.561	promiscuous, sleeping around a lot	1
43	409.422	5	1399883	selfTraitBlock	2.502	eminent, popular, and captivating	1
43	416.431	5	1406892	selfTraitBlock	2.67	considerate and kind	1
43	427.44	5	1417901	selfTraitBlock	1.632	happy and cheerful	1
43	438.449	5	1428910	selfTraitBlock	2.469	callous, caring little for others	1
43	447.457	5	1437918	selfTraitBlock	1.344	clever and cunning	1
43	460.466	5	1450927	friendRoleBlock	2.981	throws parties for the group	1
43	467.483	5	1457944	friendRoleBlock	2.087	deceives others in the group for amusement or pleasure	1
43	478.501	5	1468962	friendRoleBlock	2.01	helps others find romantic partners	1
43	487.51	5	1477971	friendRoleBlock	3.143	keeps others on schedule	1
43	496.527	5	1486988	friendRoleBlock	1.621	shares gossip with the group	1
43	1	5	1635787	friendTraitBlock	1.983	arrogant or full of themselves	2
43	8.009	5	1642796	friendTraitBlock	1.573	reckless and impulsive	2
43	19.018	5	1653805	friendTraitBlock	1.613	hedonistic and pleasure seeking	2
43	28.027	5	1662814	friendTraitBlock	1.687	callous, caring little for others	2
43	37.035	5	1671822	friendTraitBlock	2.18	apathetic or indifferent	2
43	52.044	5	1686831	friendTraitBlock	1.533	passionate, opinionated	2
43	61.053	5	1695840	friendTraitBlock	1.016	depressed, blue	2
43	70.062	5	1704849	friendTraitBlock	1.284	jealous, petty	2
43	81.071	5	1715858	friendTraitBlock	1.625	confident, secure in themselves	2
43	88.08	5	1722867	friendTraitBlock	1.757	gets nervous and anxious easily	2
43	103.089	5	1737876	selfRoleBlock	3.067	shames group members for their mistakes	2
43	110.106	5	1744893	selfRoleBlock	2.412	hoards the group's resources for the future	2
43	121.115	5	1755902	selfRoleBlock	1.77	throws parties for the group	2
43	130.132	5	1764919	selfRoleBlock	2.435	provides emotional support to the group	2
43	141.141	5	1775928	selfRoleBlock	1.525	resolves conflicts in the group	2
43	154.15	5	1788937	selfTraitBlock	1.954	emotionally needy, craving affirmation or attention	2
43	163.159	5	1797946	selfTraitBlock	2.255	relaxed, handles stress well	2
43	170.167	5	1804954	selfTraitBlock	2.726	cold and aloof	2
43	181.185	5	1815972	selfTraitBlock	3.476	perverse, having unhealthy habits	2
43	192.193	5	1826980	selfTraitBlock	1.279	romantic or charming	2
43	205.202	5	1839989	selfRoleBlock	2.66	deceives others in the group for amusement or pleasure	2
43	212.211	5	1846998	selfRoleBlock	1.653	creates rules for the group	2
43	221.22	5	1856007	selfRoleBlock	3.266	counsels others in difficult life decisions	2
43	232.229	5	1867016	selfRoleBlock	2.365	attacks others who harm the group	2
43	243.238	5	1878025	selfRoleBlock	3.816	maintains the group's traditions and rituals	2
43	256.247	5	1891034	selfTraitBlock	2.818	unsatisfied with the way things are	2
43	263.256	5	1898043	selfTraitBlock	1.282	reckless and impulsive	2
43	274.264	5	1909051	selfTraitBlock	1.326	gets nervous and anxious easily	2
43	285.273	5	1920060	selfTraitBlock	2.733	cooperative, enjoying working with others	2
43	294.282	5	1929069	selfTraitBlock	1.451	promiscuous, sleeping around a lot	2
43	307.291	5	1942078	selfGroupBlock	2.146	Buddhists	2
43	316.3	5	1951087	selfGroupBlock	1.289	White	2
43	327.309	5	1962096	selfGroupBlock	2.092	Middle Eastern	2
43	338.318	5	1973105	selfGroupBlock	1.482	stoners	2
43	345.327	5	1980114	selfGroupBlock	2.132	hipsters	2
43	358.336	5	1993123	friendRoleBlock	3.273	cleans and tidies up after others	2
43	367.353	5	2002140	friendRoleBlock	1.892	counsels others in difficult life decisions	2
43	374.361	5	2009148	friendRoleBlock	2.87	challenges the group's beliefs	2
43	385.379	5	2020166	friendRoleBlock	3.312	advises the group on strategy in competitions and games	2
43	394.396	5	2029183	friendRoleBlock	2.101	shames group members for their mistakes	2
43	409.405	5	2044192	friendGroupBlock	2.143	fraternity or sorority members	2
43	420.414	5	2055201	friendGroupBlock	1.765	commuter students	2
43	429.423	5	2064210	friendGroupBlock	1.361	hipsters	2
43	436.431	5	2071218	friendGroupBlock	3.271	conservatives	2
43	447.44	5	2082227	friendGroupBlock	1.18	men	2
43	460.449	5	2095236	friendRoleBlock	4.744	challenges others' authority in the group	2
43	471.467	5	2106254	friendRoleBlock	2.271	reminds others of their obligations	2
43	478.484	5	2113271	friendRoleBlock	2.184	motivates others to a common goal	2
43	489.501	5	2124288	friendRoleBlock	2.255	barters with others on behalf of the group	2
43	498.518	5	2133305	friendRoleBlock	1.868	provides emotional support to the group	2
43	1.001	5	2224602	selfRoleBlock	2.506	ensures others follow the group's rules	3
43	12.018	5	2235619	selfRoleBlock	1.973	organizes and coordinates the group's plans	3
43	21.027	5	2244628	selfRoleBlock	2.787	asks questions when the group is confused	3
43	28.044	5	2251645	selfRoleBlock	3.557	ensures others in the group act morally	3
43	39.053	5	2262654	selfRoleBlock	2.689	keeps others on schedule	3
43	52.062	5	2275663	selfGroupBlock	1.908	commuter students	3
43	61.07	5	2284671	selfGroupBlock	1.179	Christians	3
43	70.079	5	2293680	selfGroupBlock	1.094	liberals	3
43	81.088	5	2304689	selfGroupBlock	2.428	fraternity or sorority members	3
43	88.097	5	2311698	selfGroupBlock	0.784	students	3
43	103.106	5	2326707	friendRoleBlock	1.818	entertains the group	3
43	114.115	5	2337716	friendRoleBlock	1.885	ensures others in the group act morally	3
43	125.132	5	2348733	friendRoleBlock	2.249	maintains the group's traditions and rituals	3
43	134.149	5	2357750	friendRoleBlock	2.853	helps people with physically demanding tasks	3
43	143.167	5	2366768	friendRoleBlock	3.48	asks questions when the group is confused	3
43	154.175	5	2377776	friendGroupBlock	1.531	Christians	3
43	165.184	5	2388785	friendGroupBlock	1.784	Black	3
43	174.193	5	2397794	friendGroupBlock	0.74	Buddhists	3
43	181.202	5	2404803	friendGroupBlock	1.18	Middle Eastern	3
43	192.211	5	2415812	friendGroupBlock	0.831	Jewish	3
43	205.22	5	2428821	friendTraitBlock	2.284	emotionally needy, craving affirmation or attention	3
43	216.229	5	2439830	friendTraitBlock	1.249	cold and aloof	3
43	223.238	5	2446839	friendTraitBlock	3.836	greedy or power-hungry	3
43	234.255	5	2457856	friendTraitBlock	2.424	perverse, having unhealthy habits	3
43	243.264	5	2466865	friendTraitBlock	2.364	finds fault with others	3
43	256.273	5	2479874	friendTraitBlock	2.671	trustworthy, faithful	3
43	263.281	5	2486882	friendTraitBlock	2.485	healthy and fit	3
43	274.29	5	2497891	friendTraitBlock	1.54	compliant, submissive	3
43	285.299	5	2508900	friendTraitBlock	1.201	romantic or charming	3
43	294.308	5	2517909	friendTraitBlock	1.656	outgoing, sociable	3
43	307.317	5	2530918	friendRoleBlock	3.829	organizes and coordinates the group's plans	3
43	316.326	5	2539927	friendRoleBlock	1.997	resolves conflicts in the group	3
43	325.335	5	2548936	friendRoleBlock	3.867	divides up and assigns others to tasks	3
43	336.344	5	2559945	friendRoleBlock	2.14	tutors others in the group	3
43	343.361	5	2566962	friendRoleBlock	2.438	challenges the morals and norms of the group	3
43	358.37	5	2581971	selfTraitBlock	1.747	brave, courageous	3
43	367.379	5	2590980	selfTraitBlock	3.042	trustworthy, faithful	3
43	376.387	5	2599988	selfTraitBlock	1.458	prone to boredom, listless	3
43	383.396	5	2606997	selfTraitBlock	1.163	confident, secure in themselves	3
43	394.413	5	2618014	selfTraitBlock	3.793	unathletic, weak, or physically limited in some fashion	3
43	409.423	5	2633024	selfRoleBlock	3.227	helps people with physically demanding tasks	3
43	420.431	5	2644032	selfRoleBlock	2.035	motivates others to a common goal	3
43	431.449	5	2655050	selfRoleBlock	1.812	challenges others' authority in the group	3
43	440.466	5	2664067	selfRoleBlock	1.739	advises the group on strategy in competitions and games	3
43	447.475	5	2671076	selfRoleBlock	2.766	leads the group	3
43	460.484	5	2684085	selfTraitBlock	1.218	jealous, petty	3
43	469.501	5	2693102	selfTraitBlock	1.117	persuasive, articulate and even eloquent	3
43	480.51	5	2704111	selfTraitBlock	1.337	outgoing, sociable	3
43	491.519	5	2715120	selfTraitBlock	4	apathetic or indifferent	3
43	498.527	5	2722128	selfTraitBlock	0.996	blunt, no-nonsense	3
43	1.001	5	2811700	friendRoleBlock	2.097	excludes unpopular or unwanted others from the group	4
43	8.018	5	2818717	friendRoleBlock	2.443	attacks others who harm the group	4
